Påloggings-SID;;Rolle-ID;Selskapsnavn;Påloggings-ID;Rollenavn
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;LAGERANALYSE;OSO Hotwater AS;OSOHOTWATER\ro;Les rapp., S/K/lag.analyse
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;LAGERBUDSJETT;OSO Hotwater AB;OSOHOTWATER\ro;Les salgs-/kjøpsbudsjetter
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;LAGERBUDSJETT;OSO Hotwater AS;OSOHOTWATER\ro;Les salgs-/kjøpsbudsjetter
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;LS-BOKF PLA/PLU;OSO Hotwater AB;OSOHOTWATER\ro;Les bokførte plasseringer osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;LS-BOKF PLA/PLU;OSO Hotwater AS;OSOHOTWATER\ro;Les bokførte plasseringer osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-BOKF S-FAKT;OSO Hotwater AB;OSOHOTWATER\ro;OSO-tillegg - Bokf.salgsfaktur
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-BOKF S-FAKT;OSO Hotwater AS;OSOHOTWATER\ro;OSO-tillegg - Bokf.salgsfaktur
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-BOKF S-FLGS;OSO Hotwater AB;OSOHOTWATER\ro;OSO-tillegg - Bokf.salg-flg.s
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-BOKF S-FLGS;OSO Hotwater AS;OSOHOTWATER\ro;OSO-tillegg - Bokf.salg-flg.s
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-BOKF-KJOP-MOTTAK;OSO Hotwater AB;OSOHOTWATER\ro;OSO-tillegg - Bokf.kjøp-mottak
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-BOKF-KJOP-MOTTAK;OSO Hotwater AS;OSOHOTWATER\ro;OSO-tillegg - Bokf.kjøp-mottak
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-KJOP-LES;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-KJOP-SKRIV;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till.(skrive:foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-KJOP-SKRIV;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till.(skrive:foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-MPS-ADM;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till.(MPS-adm)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-MPS-ADM;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till.(MPS-adm)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-PROD.O.-SKRIV;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till: opprette prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-PROD.O.-SKRIV;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till: opprette prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-REMITTERING;Gladsvei 20;OSOHOTWATER\ro;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-REMITTERING;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-REMITTERING;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-REMITTERING;OSO Hotwater Group AS;OSOHOTWATER\ro;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-REMITTERING;OSO Property AS;OSOHOTWATER\ro;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-REMITTERING;OSO Technology AS;OSOHOTWATER\ro;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SALG-LES;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SALG-RED;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SALG-RED;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SELSK.INT;Gladsvei 20;OSOHOTWATER\ro;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SELSK.INT;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SELSK.INT;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SELSK.INT;OSO Hotwater Group AS;OSOHOTWATER\ro;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SELSK.INT;OSO Property AS;OSOHOTWATER\ro;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SELSK.INT;OSO Technology AS;OSOHOTWATER\ro;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SKRIV TILBUD;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SKRIV TILBUD;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SLETT/ENDRE;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till: slett/endre vare
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-SLETT/ENDRE;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till: slett/endre vare
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-VARE-ENDRE;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till:liten endr. varekort
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-VARE-ENDRE;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till:liten endr. varekort
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-VAREADM;OSO Hotwater AB;OSOHOTWATER\ro;OSO-till:adm. varekort
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;O-VAREADM;OSO Hotwater AS;OSOHOTWATER\ro;OSO-till:adm. varekort
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;OSO-TILLEGG;OSO Hotwater AB;OSOHOTWATER\ro;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\ro;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;OSOKRED;OSO Hotwater AB;OSOHOTWATER\ro;OSO samlekreditnota
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;OSOKRED;OSO Hotwater AS;OSOHOTWATER\ro;OSO samlekreditnota
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PRD-DESIGN;OSO Hotwater AB;OSOHOTWATER\ro;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PRD-DESIGN;OSO Hotwater AS;OSOHOTWATER\ro;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-DESIGN, RED;OSO Hotwater AB;OSOHOTWATER\ro;Red. stykkliste/prod.rute
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-DESIGN, RED;OSO Hotwater AS;OSOHOTWATER\ro;Red. stykkliste/prod.rute
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-FERD PRODORDRE;OSO Hotwater AB;OSOHOTWATER\ro;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-FERD PRODORDRE;OSO Hotwater AS;OSOHOTWATER\ro;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-KAP;OSO Hotwater AB;OSOHOTWATER\ro;Les KAP
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-KAP;OSO Hotwater AS;OSOHOTWATER\ro;Les KAP
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-KAPJOURNAL;OSO Hotwater AB;OSOHOTWATER\ro;Les kapasitetsjournal
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-KAPJOURNAL;OSO Hotwater AS;OSOHOTWATER\ro;Les kapasitetsjournal
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PLANLEGGING;OSO Hotwater AB;OSOHOTWATER\ro;Opprett planlegging
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PLANLEGGING;OSO Hotwater AS;OSOHOTWATER\ro;Opprett planlegging
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PROD.ORD, ENDR;OSO Hotwater AB;OSOHOTWATER\ro;Redig. prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PROD.ORD, ENDR;OSO Hotwater AS;OSOHOTWATER\ro;Redig. prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PRODORDRE;OSO Hotwater AB;OSOHOTWATER\ro;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\ro;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PRODORDREJOURN;OSO Hotwater AB;OSOHOTWATER\ro;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\ro;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-BOKFØRT S/F/R/K;OSO Hotwater AB;OSOHOTWATER\ro;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\ro;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-JOURNAL;OSO Hotwater AB;OSOHOTWATER\ro;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-JOURNAL;OSO Hotwater AS;OSOHOTWATER\ro;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KLADD;OSO Hotwater AB;OSOHOTWATER\ro;Opprett poster i kladder(Salg)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KLADD;OSO Hotwater AS;OSOHOTWATER\ro;Opprett poster i kladder(Salg)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KLADD, BOKFØR;OSO Hotwater AB;OSOHOTWATER\ro;Bokfør kladder (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KLADD, BOKFØR;OSO Hotwater AS;OSOHOTWATER\ro;Bokfør kladder (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KUNDE;OSO Hotwater AB;OSOHOTWATER\ro;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\ro;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KUNDE, REDIGER;OSO Hotwater AB;OSOHOTWATER\ro;Rediger kunder
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-KUNDE, REDIGER;OSO Hotwater AS;OSOHOTWATER\ro;Rediger kunder
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-OPPSETT;OSO Hotwater AB;OSOHOTWATER\ro;Salgsoppsett
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-OPPSETT;OSO Hotwater AS;OSOHOTWATER\ro;Salgsoppsett
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-PERIODISK;OSO Hotwater AB;OSOHOTWATER\ro;Periodiske aktiviteter - Salg
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-PERIODISK;OSO Hotwater AS;OSOHOTWATER\ro;Periodiske aktiviteter - Salg
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-T/O/F/R/K;OSO Hotwater AB;OSOHOTWATER\ro;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\ro;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-T/O/F/R/K, BOKF;OSO Hotwater AB;OSOHOTWATER\ro;Bokfør ordrer, osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SALG-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\ro;Bokfør ordrer, osv.
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);FilteruniQ AS;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);Gladsvei 20;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);OSO Hotwater AB;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);OSO Hotwater AS;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);OSO Hotwater Group AS;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);OSO Property AS;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);OSO Technology AS;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;SUPER (DATA);TidligerOSO Hotwater Export AS;OSOHOTWATER\ro;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;X-LES ALT;FilteruniQ AS;OSOHOTWATER\ro;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\ro;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1426;OSOHOTWATER\ro;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\ro;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;ALLE;;OSOHOTWATER\re;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\re;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-BEST.FORSLAG;OSO Hotwater AS;OSOHOTWATER\re;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AS;OSOHOTWATER\re;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-JOURNAL;OSO Hotwater AS;OSOHOTWATER\re;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-KLADD;OSO Hotwater AS;OSOHOTWATER\re;Opprett poster i kladder(Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-KLADD, BOKFØR;OSO Hotwater AS;OSOHOTWATER\re;Bokfør kladder (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-LEVERANDØR;OSO Hotwater AS;OSOHOTWATER\re;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-LEVERANDØR, RED;OSO Hotwater AS;OSOHOTWATER\re;Rediger leverandører
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\re;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\re;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-BOKF OVERFØRING;OSO Hotwater AS;OSOHOTWATER\re;Les bokførte overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-OPPTKLD;OSO Hotwater AS;OSOHOTWATER\re;Foreta vareopptelling
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-PERIODISK;OSO Hotwater AS;OSOHOTWATER\re;Periodiske aktiviteter - Lager
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-STYKKLJNL;OSO Hotwater AS;OSOHOTWATER\re;Les stykklistejournaler
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-STYKKLKLD;OSO Hotwater AS;OSOHOTWATER\re;Oppr. poster i stykkl.kladder
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-STYKKLKLD, BOKF;OSO Hotwater AS;OSOHOTWATER\re;Bokfør stykklistekladder
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\re;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-VARE/STYKKL, RED;OSO Hotwater AS;OSOHOTWATER\re;Rediger varer/stykkl./LFE
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\re;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAG-VAREKLD;OSO Hotwater AS;OSOHOTWATER\re;Opprett poster i varekladder
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAGERANALYSE;OSO Hotwater AS;OSOHOTWATER\re;Les rapp., S/K/lag.analyse
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;LAGERBUDSJETT, RED;OSO Hotwater AS;OSOHOTWATER\re;Rediger salgs-/kjøpsbudsjetter
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;O-BOKF-KJOP-MOTTAK;OSO Hotwater AS;OSOHOTWATER\re;OSO-tillegg - Bokf.kjøp-mottak
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\re;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;O-KJOP-SKRIV;OSO Hotwater AS;OSOHOTWATER\re;OSO-till.(skrive:foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\re;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;O-SKRIV TILBUD;OSO Hotwater AS;OSOHOTWATER\re;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\re;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;PRD-DESIGN;OSO Hotwater AS;OSOHOTWATER\re;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;PROD-FERD PRODORDRE;OSO Hotwater AS;OSOHOTWATER\re;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;PROD-PLANLEGGING;OSO Hotwater AS;OSOHOTWATER\re;Opprett planlegging
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\re;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\re;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\re;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\re;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;SALG-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\re;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\re;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1427;OSOHOTWATER\re;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\re;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;ALLE;;OSOHOTWATER\sb;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;SALG-KUNDE, REDIGER;OSO Hotwater AS;OSOHOTWATER\sb;Rediger kunder
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;SUPER (DATA);OSO Hotwater AS;OSOHOTWATER\sb;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;SUPER OSO;OSO Hotwater AS;OSOHOTWATER\sb;Super OSO
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;X-LES ALT;;OSOHOTWATER\sb;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;X-LES ALT;OSO Hotwater AS;OSOHOTWATER\sb;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\sb;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1428;OSOHOTWATER\sb;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\sb;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;ALLE;;OSOHOTWATER\sd;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-REMITTERING;FilteruniQ AS;OSOHOTWATER\sd;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-REMITTERING;Gladsvei 20;OSOHOTWATER\sd;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-REMITTERING;OSO Hotwater AB;OSOHOTWATER\sd;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-REMITTERING;OSO Hotwater AS;OSOHOTWATER\sd;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-REMITTERING;OSO Hotwater Group AS;OSOHOTWATER\sd;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-REMITTERING;OSO Property AS;OSOHOTWATER\sd;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-REMITTERING;OSO Technology AS;OSOHOTWATER\sd;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-SELSK.INT;FilteruniQ AS;OSOHOTWATER\sd;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-SELSK.INT;Gladsvei 20;OSOHOTWATER\sd;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-SELSK.INT;OSO Hotwater AB;OSOHOTWATER\sd;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-SELSK.INT;OSO Hotwater AS;OSOHOTWATER\sd;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-SELSK.INT;OSO Hotwater Group AS;OSOHOTWATER\sd;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-SELSK.INT;OSO Property AS;OSOHOTWATER\sd;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;O-SELSK.INT;OSO Technology AS;OSOHOTWATER\sd;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1430;OSOHOTWATER\sd;SUPER (DATA);FilteruniQ AS;OSOHOTWATER\sd;Superbruker av data
